version,ip_length,ttl,protocol,source_ip,destination_ip,source_port,destination_port,seq_num,ack_num,tcp_length,ns,cwr,ece,urg,ack,psh,rst,syn,fin,data_size,is_anomaly
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604086,2385550822,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604086,2385550822,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385550822,4030604093,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044326,3365754521,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109644,3222482477,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279070,2048411173,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385550822,4030604093,8,0,0,0,0,1,1,0,0,0,482,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604093,2385551304,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044333,3365755003,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109651,3222482959,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279077,2048411655,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551304,4030604093,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604093,2385551307,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604093,2385551307,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551307,4030604100,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044452,3365755006,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109770,3222482962,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279196,2048411658,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551307,4030604100,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604100,2385551310,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551310,4030604107,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044459,3365755009,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109777,3222482965,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279203,2048411661,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551310,4030604107,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604107,2385551313,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551313,4030604114,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551313,4030604114,8,0,0,0,0,1,1,0,0,0,486,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044466,3365755495,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109784,3222483451,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279210,2048412147,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604114,2385551799,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044585,3365755498,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109903,3222483454,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279329,2048412150,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551799,4030604114,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604114,2385551802,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604114,2385551802,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551802,4030604121,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044592,3365755501,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109910,3222483457,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279336,2048412153,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551802,4030604121,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604121,2385551805,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604121,2385551805,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551805,4030604128,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044599,3365755504,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109917,3222483460,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279343,2048412156,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385551805,4030604128,8,0,0,0,0,1,1,0,0,0,486,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604128,2385552291,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044606,3365755990,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279350,2048412642,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046109924,3222483946,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552291,4030604128,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604128,2385552294,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604128,2385552294,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552294,4030604135,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044725,3365755993,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110043,3222483949,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279469,2048412645,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552294,4030604135,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604135,2385552297,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552297,4030604142,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044732,3365755996,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110050,3222483952,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279476,2048412648,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552297,4030604142,8,0,0,0,0,1,1,0,0,0,487,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044739,3365756483,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110057,3222484439,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279483,2048413135,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604142,2385552784,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552784,4030604142,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604142,2385552787,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604142,2385552787,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552787,4030604149,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044858,3365756486,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110176,3222484442,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279602,2048413138,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552787,4030604149,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604149,2385552790,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604149,2385552790,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552790,4030604156,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044865,3365756489,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110183,3222484445,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279609,2048413141,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552790,4030604156,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604156,2385552793,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604156,2385552793,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552793,4030604163,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044872,3365756492,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110190,3222484448,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279616,2048413144,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385552793,4030604163,8,0,0,0,0,1,1,0,0,0,481,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044879,3365756973,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110197,3222484929,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279623,2048413625,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604163,2385553274,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553274,4030604163,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604163,2385553277,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604163,2385553277,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553277,4030604170,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767044998,3365756976,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110316,3222484932,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279742,2048413628,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553277,4030604170,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604170,2385553280,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604170,2385553280,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553280,4030604177,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045005,3365756979,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110323,3222484935,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279749,2048413631,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553280,4030604177,8,0,0,0,0,1,1,0,0,0,487,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604177,2385553767,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045012,3365757466,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110330,3222485422,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279756,2048414118,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553767,4030604177,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604177,2385553770,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604177,2385553770,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553770,4030604184,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045131,3365757469,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110449,3222485425,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279875,2048414121,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553770,4030604184,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604184,2385553773,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553773,4030604191,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045138,3365757472,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110456,3222485428,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279882,2048414124,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553773,4030604191,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604191,2385553776,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553776,4030604198,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385553776,4030604198,8,0,0,0,0,1,1,0,0,0,483,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045145,3365757955,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110463,3222485911,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735279889,2048414607,8,0,0,0,0,1,1,0,0,0,119,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604198,2385554259,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045264,3365757958,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110582,3222485914,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735280008,2048414610,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385554259,4030604198,8,0,0,0,0,1,1,0,0,0,3,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604198,2385554262,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,64,6,127.0.0.1,127.0.0.1,45572,3000,4030604198,2385554262,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,127.0.0.1,127.0.0.1,3000,45572,2385554262,4030604205,8,0,0,0,0,1,0,0,0,0,0,normal
4,5,40,6,192.168.11.25,192.168.11.21,63458,554,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,63458,8080,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,80,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,63458,110,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,63458,587,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,63458,139,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,63458,443,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,63458,5900,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,63458,8888,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,63458,23,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,64,6,192.168.11.24,192.168.11.21,44172,3000,3767045271,3365757961,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.23,192.168.11.21,47070,3000,4046110589,3222485917,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,64,6,192.168.11.22,192.168.11.21,58688,3000,735280015,2048414613,8,0,0,0,0,1,1,0,0,0,7,normal
4,5,49,6,192.168.11.25,192.168.11.21,63458,25,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,63458,256,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,63458,3389,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,135,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,63458,1720,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,63458,445,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,63458,993,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,63458,53,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,63458,21,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,63458,113,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,63458,3306,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,63458,143,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,63458,111,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,995,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,63458,1025,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,63458,1723,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,63458,199,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,63458,22,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,63458,2121,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,63458,9998,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,63458,32782,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,8300,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,63458,4550,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,63458,1052,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,63458,52869,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,63458,8083,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,63458,3168,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,63458,500,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,38,6,192.168.11.25,192.168.11.21,63458,8031,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,63458,1641,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,27000,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,63458,1600,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,63458,5925,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,63458,2301,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,63458,52673,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,63458,5555,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,63458,79,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,2604,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,63458,2119,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,2500,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,63458,3800,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,63458,9010,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,63458,5961,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,63458,1434,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,63458,8082,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,2288,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,63458,54328,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,63458,3221,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,6005,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,63458,1059,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,63458,646,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,63458,9968,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,63458,82,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,63458,13722,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,63458,2968,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,63458,1098,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,63458,4003,3174082528,0,5,0,0,0,1,0,1,0,0,1,0,anomaly
